2.503,0.102
2.503,0.047
2.504,0.023
2.504,0.195
2.504,0.192
2.505,-0.008
2.505,0.222
2.505,-0.118
2.505,-0.12
2.506,-0.193
2.506,-0.192
2.506,-0.108
2.506,-0.107
2.506,-0.063
2.507,-0.063
2.507,-0.047
2.507,-0.047
2.507,-0.038
2.508,-0.038
2.508,-0.03
2.508,-0.03
2.509,-0.022
2.509,-0.023
2.509,-0.017
2.509,-0.017
2.51,-0.002
2.51,-0.002
2.51,0.013
2.51,0.013
2.51,0.017
2.511,0.012
2.511,0.005
2.511,0.005
2.511,0.003
2.512,0.003
2.512,0.01
2.512,0.01
2.513,0.017
2.513,0.018
2.513,0.015
2.513,0.018
2.514,0.008
2.514,0.007
2.514,-0.045
2.514,-0.048
2.514,-0.132
2.515,-0.133
2.515,-0.098
2.515,-0.093
2.515,0.007
2.516,0.012
2.516,0.087
2.516,0.088
2.517,0.095
2.517,0.09
2.517,0.058
2.517,0.058
2.518,0.043
2.518,0.042
2.518,0.037
2.518,0.04
2.518,0.037
2.519,0.038
2.519,0.03
2.519,0.03
2.519,0.023
2.52,0.023
2.52,0.018
2.52,0.018
2.521,0.012
2.521,0.012
2.521,0.007
2.521,0.007
2.522,0.005
2.522,0.007
2.522,0.005
2.522,0.005
2.522,0.008
2.523,0.008
2.523,0.005
2.523,0.008
2.523,0.005
2.524,0.005
2.524,0.002
2.524,0.002
2.525,0.007
2.525,0.005
2.525,0.012
2.525,0.012
2.526,0.018
2.526,0.018
2.526,0.022
2.526,0.022
2.526,0.012
2.527,0.012
2.527,0.003
2.527,0.002
2.527,0.005
2.528,0.003
2.528,0.01
2.528,0.008
2.529,0.012
2.529,0.012
2.529,0.008
2.529,0.008
2.53,0.002
2.53,0.002
2.53,0.023
2.53,0.027
2.53,0.08
2.531,0.077
2.531,-0.09
2.531,-0.087
2.531,-0.045
2.532,-0.043
2.532,-0.013
2.532,-0.012
2.533,0.005
2.533,0.005
2.533,0.015
2.533,0.015
2.534,0.02
2.534,0.018
2.534,0.017
2.534,0.017
2.534,0.01
2.535,0.01
2.535,0.005
2.535,0.003
2.535,-0.003
2.536,-0.003
2.536,-0.012
2.536,-0.012
2.537,-0.015
2.537,-0.015
2.537,-0.018
2.537,-0.018
2.538,-0.017
2.538,-0.017
2.538,-0.02
2.538,-0.018
2.538,-0.012
2.539,-0.013
2.539,-0.007
2.539,-0.007
2.539,-0.002
2.54,-0.002
2.54,-0.005
2.54,-0.007
2.541,-0.015
2.541,-0.015
2.541,-0.02
2.541,-0.018
2.542,-0.02
2.542,-0.017
2.542,-0.02
2.542,-0.02
2.542,-0.017
2.543,-0.017
2.543,-0.015
2.543,-0.015
2.543,-0.012
2.544,-0.013
2.544,-0.01
2.544,-0.01
2.545,0.002
2.545,0.003
2.545,0.013
2.545,0.013
2.546,0.008
2.546,0.008
2.546,0.003
2.546,0.003
2.546,0
2.547,0
2.547,0.005
2.547,0.005
2.547,0.01
2.548,0.01
2.548,0.007
2.548,0.007
2.549,0.012
2.549,0.008
2.549,0.013
2.549,0.013
2.55,0.025
2.55,0.025
2.55,0.032
2.55,0.03
2.55,0.018
2.551,0.018
2.551,0.012
2.551,0.012
2.551,0.013
2.552,0.013
2.552,0.008
2.552,0.008
2.553,0.003
2.553,0.003
2.553,0
2.553,0
2.554,-0.002
2.554,-0.002
2.554,-0.003
2.554,-0.003
2.554,-0.002
2.555,-0.002
2.555,0
2.555,0
2.555,0.003
2.556,0.003
2.556,0.008
2.556,0.008
2.557,0.012
2.557,0.012
2.557,0.005
2.557,0.003
2.558,-0.033
2.558,-0.037
2.558,-0.073
2.558,-0.078
2.558,-0.038
2.559,-0.033
2.559,0.035
2.559,0.04
2.559,0.028
2.56,0.027
2.56,0.012
2.56,0.013
2.561,0.003
2.561,0.002
2.561,-0.023
2.561,-0.025
2.562,-0.038
2.562,-0.038
2.562,-0.045
2.562,-0.043
2.562,-0.035
2.563,-0.035
2.563,-0.028
2.563,-0.028
2.563,-0.022
2.564,-0.022
2.564,-0.023
2.564,-0.022
2.564,-0.015
2.565,-0.015
2.565,-0.003
2.565,-0.003
2.566,-0.017
2.566,-0.018
2.566,-0.023
2.566,-0.022
2.567,-0.012
2.567,-0.012
2.567,0.002
2.567,0.003
2.567,0.018
2.568,0.018
2.568,0.025
2.568,0.027
2.568,0.037
2.569,0.037
2.569,0.047
2.569,0.047
2.57,0.063
2.57,0.065
2.57,0.093
2.57,0.095
2.571,0.157
2.571,0.15
2.571,0.213
2.571,0.193
2.571,-0.038
2.572,-0.083
2.572,-0.015
2.572,-0.017
2.572,0.033
2.573,0.037
2.573,0.098
2.573,0.098
2.574,0.075
2.574,0.072
2.574,0.012
2.574,0.01
2.575,-0.05
2.575,-0.052
2.575,-0.117
2.575,-0.122
2.575,-0.24
2.576,-0.243
2.576,-0.2
2.576,-0.197
2.576,-0.108
2.577,-0.105
2.577,-0.065
2.577,-0.065
2.578,-0.048
2.578,-0.048
2.578,-0.038
2.578,-0.037
2.579,-0.042
2.579,-0.043
2.579,-0.053
2.579,-0.053
2.579,-0.062
2.58,-0.063
2.58,-0.06
2.58,-0.063
2.58,-0.058
2.581,-0.06
2.581,-0.055
2.581,-0.055
2.582,-0.042
2.582,-0.04
2.582,-0.027
2.582,-0.025
2.583,-0.022
2.583,-0.02
2.583,-0.023
2.583,-0.022
2.583,-0.033
2.584,-0.035
2.584,-0.042
2.584,-0.043
2.584,-0.04
2.585,-0.04
2.585,-0.022
2.585,-0.02
2.586,0.03
2.586,0.033
2.586,0.068
2.586,0.062
2.587,0.002
2.587,0.172
2.587,0.008
2.587,-0.02
2.587,0.185
2.588,0.175
2.588,-0.148
2.588,-0.15
2.588,-0.218
2.589,-0.178
2.589,-0.107
2.589,-0.105
2.59,-0.077
2.59,-0.077
2.59,-0.068
2.59,-0.065
2.591,-0.07
2.591,-0.07
2.591,-0.063
2.591,-0.063
2.591,-0.048
2.592,-0.048
2.592,-0.037
2.592,-0.035
2.592,-0.04
2.593,-0.038
2.593,-0.03
2.593,-0.03
2.594,-0.027
2.594,-0.027
2.594,-0.028
2.594,-0.027
2.595,-0.035
2.595,-0.033
2.595,-0.027
2.595,-0.027
2.595,-0.055
2.596,-0.058
2.596,-0.132
2.596,-0.135
2.596,-0.147
2.597,-0.135
2.597,-0.028
2.597,-0.025
2.598,0.045
2.598,0.048
2.598,0.067
2.598,0.062
2.599,0.028
2.599,0.027
2.599,-0.005
2.599,-0.007
2.599,-0.018
2.6,-0.02
2.6,-0.023
2.6,-0.022
2.6,-0.025
2.601,-0.022
2.601,-0.02
2.601,-0.018
2.602,-0.015
2.602,-0.013
2.602,-0.017
2.602,-0.013
2.603,-0.008
2.603,-0.01
2.603,-0.002
2.603,-0.002
2.603,0.002
2.604,0
2.604,0.005
2.604,0.005
2.604,0.012
2.605,0.012
2.605,0.018
2.605,0.018
2.606,0.025
2.606,0.025
2.606,0.03
2.606,0.03
2.607,0.027
2.607,0.025
2.607,0.015
2.607,0.015
2.607,0.002
2.608,0
2.608,-0.01
2.608,-0.008
2.608,-0.012
2.609,-0.015
2.609,-0.01
2.609,-0.01
2.61,-0.002
2.61,-0.002
2.61,0.008
2.61,0.008
2.611,0.02
2.611,0.018
2.611,0.022
2.611,0.018
2.611,0.005
2.612,0.003
2.612,-0.01
2.612,-0.01
2.612,-0.017
2.613,-0.018
2.613,-0.013
2.613,-0.015
2.614,-0.012
2.614,-0.012
2.614,-0.01
2.614,-0.01
2.615,-0.013
2.615,-0.013
2.615,-0.012
2.615,-0.013
2.615,-0.01
2.616,-0.01
2.616,-0.008
2.616,-0.008
2.616,-0.005
2.617,-0.005
2.617,-0.01
2.617,-0.01
2.618,-0.017
2.618,-0.018
2.618,-0.015
2.618,-0.015
2.619,-0.013
2.619,-0.013
2.619,-0.015
2.619,-0.015
2.619,-0.012
2.62,-0.012
2.62,-0.008
2.62,-0.008
2.62,-0.007
2.621,-0.007
2.621,0
2.621,0
2.622,0.005
2.622,0.005
2.622,0.012
2.622,0.013
2.623,0.02
2.623,0.02
2.623,0.042
2.623,0.045
2.623,0.098
2.624,0.098
2.624,-0.078
2.624,-0.078
2.624,-0.055
2.625,-0.053
2.625,-0.032
2.625,-0.032
2.626,-0.018
2.626,-0.018
2.626,-0.013
2.626,-0.013
2.627,-0.012
2.627,-0.012
2.627,-0.008
2.627,-0.008
2.627,-0.005
2.628,-0.005
2.628,0.002
2.628,0.002
2.628,0.01
2.629,0.01
2.629,0.02
2.629,0.02
2.63,0.023
2.63,0.023
2.63,0.027
2.63,0.027
2.631,0.028
2.631,0.027
2.631,0.02
2.631,0.02
2.631,0.01
2.632,0.008
2.632,-0.007
2.632,-0.007
2.632,-0.017
2.633,-0.017
2.633,-0.022
2.633,-0.018
2.634,-0.022
2.634,-0.022
2.634,-0.013
2.634,-0.012
2.635,0
2.635,0.002
2.635,0.013
2.635,0.015
2.635,0.022
2.636,0.022
2.636,0.015
2.636,0.015
2.636,0.013
2.637,0.015
2.637,0.013
2.637,0.015
2.638,0.012
2.638,0.013
2.638,0.012
2.638,0.012
2.639,0.01
2.639,0.012
2.639,0.02
2.639,0.02
2.639,0.013
2.64,0.013
2.64,0.008
2.64,0.008
2.64,0.002
2.641,0.003
2.641,0
2.641,0.003
2.642,0.008
2.642,0.008
2.642,0.012
2.642,0.01
2.643,0.013
2.643,0.012
2.643,0.015
2.643,0.013
2.643,0.018
2.644,0.017
2.644,0.015
2.644,0.015
2.644,0.012
2.645,0.012
2.645,0.008
2.645,0.01
2.646,0.007
2.646,0.007
2.646,0.008
2.646,0.008
2.647,0.01
2.647,0.01
2.647,0.013
2.647,0.015
2.647,0.012
2.648,0.012
2.648,0.007
2.648,0.007
2.648,0.013
2.649,0.013
2.649,0.017
2.649,0.017
2.65,0.008
2.65,0.008
2.65,-0.028
2.65,-0.03
2.651,-0.06
2.651,-0.063
2.651,-0.022
2.651,-0.018
2.651,0.045
2.652,0.048
2.652,0.042
2.652,0.04
2.652,0.032
2.653,0.038
2.653,0.05
2.653,0.05
2.654,0.058
2.654,0.057
2.654,0.067
2.654,0.06
2.655,0.057
2.655,0.06
2.655,0.057
2.655,0.058
2.655,0.055
2.656,0.055
2.656,0.06
2.656,0.062
2.656,0.068
2.657,0.07
2.657,0.073
2.657,0.072
2.658,0.067
2.658,0.067
2.658,0.062
2.658,0.062
2.659,0.055
2.659,0.055
2.659,0.05
2.659,0.05
2.659,0.047
2.66,0.048
2.66,0.043
2.66,0.045
2.66,0.042
2.661,0.042
2.661,0.033
2.661,0.033
2.662,0.027
2.662,0.027
2.662,0.023
2.662,0.025
2.663,0.028
2.663,0.027
2.663,0.032
2.663,0.032
2.663,0.038
2.664,0.038
2.664,0.037
2.664,0.037
2.664,0.04
2.665,0.038
2.665,0.042
2.665,0.042
2.666,0.05
2.666,0.05
2.666,0.047
2.666,0.047
2.667,0.045
2.667,0.047
2.667,0.042
2.667,0.043
2.667,0.038
2.668,0.038
2.668,0.035
2.668,0.035
2.668,0.037
2.669,0.037
2.669,0.032
2.669,0.033
2.67,0.03
2.67,0.03
2.67,0.028
2.67,0.032
2.671,0.028
2.671,0.028
2.671,0.022
2.671,0.022
2.671,0.015
2.672,0.015
2.672,0.007
2.672,0.008
2.672,0.005
2.673,0.005
2.673,0.007
2.673,0.003
2.674,0.02
2.674,0.02
2.674,0.055
2.674,0.057
2.675,0.073
2.675,0.073
2.675,0.075
2.675,0.073
2.675,0.075
2.676,0.073
2.676,0.068
2.676,0.068
2.676,0.07
2.677,0.068
2.677,0.075
2.677,0.073
2.678,0.1
2.678,0.102
2.678,0.153
2.678,0.158
2.679,0.23
2.679,0.238
2.679,0.078
2.679,0.065
2.679,-0.057
2.68,-0.042
2.68,0.03
2.68,0.032
2.68,0.11
2.681,0.113
2.681,0.138
2.681,0.137
2.682,0.107
2.682,0.105
2.682,0.057
2.682,0.055
2.683,0.017
2.683,0.008
2.683,0.017
2.683,0.017
2.683,0.03
2.684,0.042
2.684,-0.002
2.684,-0.02
2.684,0.115
2.685,0.078
2.685,-0.068
2.685,0.12
2.686,-0.178
2.686,-0.175
2.686,-0.243
2.686,-0.232
2.687,-0.138
2.687,-0.135
2.687,-0.1
2.687,-0.092
2.688,-0.102
2.688,-0.102
2.688,-0.2
2.688,-0.207
2.688,-0.303
2.689,-0.292
2.689,-0.15
2.689,-0.142
2.689,-0.002
2.69,0.002
2.69,0.067
2.69,0.07
2.691,0.053
2.691,0.053
2.691,0.023
2.691,0.022
2.692,0.003
2.692,0.002
2.692,-0.005
2.692,-0.005
2.692,-0.007
2.693,-0.007
2.693,-0.015
2.693,-0.015
2.693,-0.023
2.694,-0.023
2.694,-0.03
2.694,-0.032
2.695,-0.03
2.695,-0.032
2.695,-0.028
2.695,-0.027
2.696,-0.03
2.696,-0.027
2.696,-0.03
2.696,-0.03
2.696,-0.032
2.697,-0.03
2.697,-0.027
2.697,-0.028
2.697,-0.023
2.698,-0.023
2.698,-0.02
2.698,-0.02
2.699,-0.017
2.699,-0.017
2.699,-0.015
2.699,-0.017
2.7,-0.015
2.7,-0.013
2.7,-0.017
2.7,-0.017
2.7,-0.015
2.701,-0.017
2.701,-0.02
2.701,-0.022
2.701,-0.018
2.702,-0.022
2.702,-0.018
2.702,-0.02
2.703,-0.023
2.703,-0.023
2.703,-0.022
2.703,-0.023
2.704,-0.018
2.704,-0.018
2.704,-0.007
2.704,-0.005
2.704,0.01
2.705,0.01
2.705,0.018
2.705,0.018
2.705,0.02
2.706,0.018
2.706,0.002
2.706,0.002
2.707,-0.03
2.707,-0.032
2.707,-0.047
2.707,-0.047
2.708,-0.045
2.708,-0.045
2.708,-0.037
2.708,-0.038
2.708,-0.033
2.709,-0.033
2.709,-0.03
2.709,-0.028
2.709,-0.032
2.71,-0.03
2.71,-0.037
2.71,-0.037
2.711,-0.038
2.711,-0.04
2.711,-0.037
2.711,-0.038
2.712,-0.042
2.712,-0.042
2.712,-0.048
2.712,-0.048
2.712,-0.045
2.713,-0.045
2.713,-0.042
2.713,-0.04
2.713,-0.032
2.714,-0.032
2.714,-0.015
2.714,-0.015
2.715,0.045
2.715,0.058
2.715,-0.108
2.715,-0.115
2.716,-0.078
2.716,-0.075
2.716,-0.035
2.716,-0.033
2.716,-0.007
2.717,-0.005
2.717,0.007
2.717,0.005
2.717,0.008
2.718,0.008
2.718,0.013
2.718,0.008
2.719,0.002
2.719,0.002
2.719,-0.007
2.719,-0.007
2.72,-0.008
2.72,-0.008
2.72,-0.007
2.72,-0.008
2.72,-0.012
2.721,-0.012
2.721,-0.015
2.721,-0.015
2.721,-0.018
2.722,-0.018
2.722,-0.025
2.722,-0.023
2.723,-0.028
2.723,-0.028
2.723,-0.027
2.723,-0.03
2.724,-0.022
2.724,-0.022
2.724,-0.015
2.724,-0.015
2.724,-0.018
2.725,-0.018
2.725,-0.017
2.725,-0.015
2.725,-0.02
2.726,-0.02
2.726,-0.028
2.726,-0.027
2.727,-0.037
2.727,-0.037
2.727,-0.03
2.727,-0.03
2.728,-0.023
2.728,-0.023
2.728,-0.008
2.728,-0.01
2.728,0
2.729,0
2.729,-0.005
2.729,-0.005
2.729,-0.015
2.73,-0.017
2.73,-0.037
2.73,-0.037
2.731,-0.075
2.731,-0.077
2.731,-0.115
2.731,-0.12
2.732,-0.093
2.732,-0.09
2.732,0.007
2.732,0.01
2.732,0.035
2.733,0.033
2.733,0.02
2.733,0.018
2.733,0.023
2.734,0.023
2.734,0.012
2.734,0.01
2.735,-0.003
2.735,-0.005
2.735,-0.023
2.735,-0.023
2.736,-0.025
2.736,-0.023
2.736,-0.027
2.736,-0.025
2.736,-0.027
2.737,-0.023
2.737,-0.028
2.737,-0.028
2.737,-0.027
2.738,-0.027
2.738,-0.03
2.738,-0.028
2.739,-0.033
2.739,-0.032
2.739,-0.028
2.739,-0.028
2.74,-0.022
2.74,-0.022
2.74,-0.012
2.74,-0.012
2.74,0
2.741,-0.002
2.741,-0.005
2.741,-0.005
2.741,-0.015
2.742,-0.013
2.742,-0.022
2.742,-0.02
2.743,-0.023
2.743,-0.022
2.743,-0.025
2.743,-0.025
2.744,-0.023
2.744,-0.023
2.744,-0.022
2.744,-0.022
2.744,-0.018
2.745,-0.02
2.745,-0.017
2.745,-0.017
2.745,-0.013
2.746,-0.012
2.746,-0.015
2.746,-0.015
2.747,-0.02
2.747,-0.018
2.747,-0.022
2.747,-0.022
2.748,-0.025
2.748,-0.023
2.748,-0.025
2.748,-0.025
2.748,-0.022
2.749,-0.023
2.749,-0.017
2.749,-0.018
2.749,-0.015
2.75,-0.015
2.75,-0.012
2.75,-0.013
2.751,-0.015
2.751,-0.015
2.751,-0.018
2.751,-0.017
2.752,-0.02
2.752,-0.02
2.752,-0.023
2.752,0.1
2.752,-0.023
2.753,-0.02
2.753,-0.022
2.753,-0.025
2.753,-0.023
2.754,-0.027
2.754,-0.03
2.754,-0.027
2.755,-0.027
2.755,-0.023
2.755,-0.023
2.755,-0.02
2.756,-0.022
2.756,-0.023
2.756,-0.023
2.756,-0.022
2.756,-0.023
2.757,-0.02
2.757,-0.022
2.757,-0.025
2.757,-0.023
2.758,-0.02
2.758,-0.022
2.758,-0.02
2.759,-0.02
2.759,-0.017
2.759,-0.017
2.759,-0.013
2.76,-0.012
2.76,-0.015
2.76,-0.015
2.76,-0.013
2.76,-0.013
2.761,-0.015
2.761,-0.013
2.761,-0.017
2.761,-0.017
2.762,-0.015
2.762,-0.015
2.762,-0.017
2.763,-0.017
2.763,-0.015
2.763,-0.018
2.763,-0.012
2.764,-0.01
2.764,-0.013
2.764,-0.007
2.764,-0.012
2.764,-0.012
2.765,-0.023
2.765,-0.023
2.765,-0.028
2.765,-0.028
2.766,-0.037
2.766,-0.037
2.766,-0.028
2.767,-0.027
2.767,-0.012
2.767,-0.01
2.767,-0.003
2.768,-0.003
2.768,-0.012
2.768,-0.013
2.768,-0.023
2.768,-0.023
2.769,-0.028
2.769,-0.027
2.769,-0.025
2.769,-0.027
2.77,-0.022
2.77,-0.027
2.77,-0.022
2.771,-0.03
2.771,-0.027
2.771,-0.03
2.771,-0.035
2.772,-0.033
2.772,-0.037
2.772,-0.037
2.772,-0.033
2.772,-0.035
2.773,-0.027
2.773,-0.027
2.773,-0.018
2.773,-0.017
2.774,-0.007
2.774,-0.007
2.774,0.005
2.775,0.005
2.775,-0.002
2.775,-0.003
2.775,0
2.776,-0.003
2.776,-0.01
2.776,-0.01
2.776,-0.017
2.776,-0.018
2.777,-0.015
2.777,-0.017
2.777,-0.02
2.777,-0.02
2.778,-0.018
2.778,-0.02
2.778,-0.013
2.779,-0.013
2.779,-0.008
2.779,-0.007
2.779,-0.01
2.78,-0.008
2.78,-0.012
2.78,-0.012
2.78,-0.01
2.78,-0.012
2.781,-0.017
2.781,-0.017
2.781,-0.02
2.781,-0.018
2.782,-0.02
2.782,-0.018
2.782,-0.022
2.783,-0.02
2.783,-0.025
2.783,-0.023
2.783,-0.027
2.784,-0.025
2.784,-0.028
2.784,-0.03
2.784,-0.025
2.784,-0.027
2.785,-0.02
2.785,-0.018
2.785,-0.008
2.785,-0.008
2.786,0.002
2.786,0
2.786,0.003
2.787,0.003
2.787,0.005
2.787,0.003
2.787,0.012
2.788,0.012
2.788,0.02
2.788,0.022
2.788,0.017
2.788,0.017
2.789,0.01
2.789,0.01
2.789,0
2.789,0
2.79,0.002
2.79,0
2.79,0.003
2.791,0.003
2.791,0.013
2.791,0.015
2.791,0.037
2.792,0.038
2.792,0.063
2.792,0.063
2.792,-0.01
2.792,-0.013
2.793,0.152
2.793,-0.008
2.793,0.138
2.793,0.16
2.794,-0.153
2.794,-0.138
2.794,-0.195
2.795,-0.17
2.795,-0.085
2.795,-0.083
2.795,-0.05
2.796,-0.05
2.796,-0.04
2.796,-0.04
2.796,-0.035
2.796,-0.042
2.797,-0.09
2.797,-0.093
2.797,-0.157
2.797,-0.158
2.798,-0.11
2.798,-0.103
2.798,-0.012
2.799,-0.008
2.799,0.067
2.799,0.068
2.799,0.087
2.8,0.085
2.8,0.073
2.8,0.07
2.8,0.073
2.8,0.07
2.801,0.072
2.801,0.07
2.801,0.062
2.801,0.062
2.802,0.037
2.802,0.035
2.802,0.03
2.803,0.032
2.803,0.045
2.803,0.047
2.803,0.102
2.804,0.105
2.804,0.192
2.804,0.212
2.804,0.042
2.804,0.028
2.805,-0.053
2.805,-0.058
2.805,-0.098
2.805,-0.053
2.806,0.018
2.806,0.018
2.806,-0.03
2.807,-0.03
2.807,-0.002
2.807,0
2.807,0.03
2.808,0.03
2.808,-0.01
2.808,-0.013
2.808,-0.07
2.808,-0.07
2.809,-0.1
2.809,-0.1
2.809,-0.103
2.809,-0.1
2.81,-0.077
2.81,-0.077
2.81,-0.043
2.811,-0.043
2.811,-0.022
2.811,-0.022
2.811,-0.018
2.812,-0.02
2.812,-0.028
2.812,-0.028
2.812,-0.035
2.812,-0.035
2.813,-0.033
2.813,-0.033
2.813,-0.025
2.813,-0.027
2.814,-0.023
2.814,-0.023
2.814,-0.025
2.814,-0.022
2.815,-0.025
2.815,-0.022
2.815,-0.018
2.816,-0.02
2.816,-0.013
2.816,-0.013
2.816,-0.015
2.817,-0.013
2.817,-0.007
2.817,-0.01
2.817,0.002
2.817,0.002
2.818,0.013
2.818,0.015
2.818,0.057
2.818,0.093
2.819,0.05
2.819,0.035
2.819,-0.073
2.82,-0.06
2.82,-0.025
2.82,-0.023
2.82,-0.003
2.821,-0.003
2.821,0.007
2.821,0.007
2.821,0.013
2.821,0.015
2.822,0.02
2.822,0.02
2.822,0.017
2.822,0.017
2.823,0.012
2.823,0.013
2.823,0.003
2.824,0.005
2.824,0
2.824,0
2.824,0.003
2.825,0.003
2.825,0
2.825,0.002
2.825,0.003
2.825,0.003
2.826,0.007
2.826,0.005
2.826,0.01
2.826,0.01
2.827,0.012
2.827,0.008
2.827,0.013
2.828,0.008
2.828,0.012
2.828,0.012
2.828,0.008
2.829,0.012
2.829,0.018
2.829,0.02
2.829,0.025
2.829,0.025
2.83,0.02
2.83,0.022
2.83,0.018
2.83,0.018
2.831,0.012
2.831,0.012
2.831,0.008
2.832,0.01
2.832,0.005
2.832,0.008
2.832,0.013
2.833,0.013
2.833,0.012
2.833,0.012
2.833,0.013
2.833,0.013
2.834,0
2.834,-0.002
2.834,-0.042
2.834,-0.043
2.835,-0.097
2.835,-0.098
2.835,-0.118
2.836,-0.103
2.836,-0.02
2.836,-0.017
2.836,0.013
2.837,0.013
2.837,0.002
2.837,0
2.837,0.012
2.837,0.012
2.838,0.017
2.838,0.017
2.838,0.013
2.838,0.017
2.839,0.02
2.839,0.02
2.839,0.032
2.84,0.033
2.84,0.045
2.84,0.047
2.84,0.038
2.841,0.038
2.841,0.032
2.841,0.032
2.841,0.023
2.841,0.025
2.842,0.02
2.842,0.02
2.842,0.015
2.842,0.013
2.843,0.017
2.843,0.015
2.843,0.017
2.844,0.018
2.844,0.015
2.844,0.017
2.844,0.013
2.845,0.013
2.845,0.018
2.845,0.018
2.845,0.02
2.845,0.02
2.846,0.022
2.846,0.023
2.846,0.03
2.846,0.028
2.847,0.035
2.847,0.035
2.847,0.037
2.848,0.037
2.848,0.033
2.848,0.033
2.848,0.023
2.849,0.023
2.849,0.007
2.849,0.007
2.849,-0.013
2.849,-0.013
2.85,-0.03
2.85,-0.03
2.85,-0.048
2.85,-0.047
2.851,-0.053
2.851,-0.053
2.851,-0.047
2.852,-0.047
2.852,-0.027
2.852,-0.025
2.852,-0.002
2.853,0.002
2.853,-0.007
2.853,-0.008
2.853,-0.022
2.853,-0.022
2.854,-0.032
2.854,-0.032
2.854,-0.03
2.854,-0.032
2.855,-0.025
2.855,-0.025
2.855,-0.015
2.856,-0.015
2.856,-0.007
2.856,-0.007
2.856,0.002
2.857,0.002
2.857,0.007
2.857,0.007
2.857,0.015
2.857,0.015
2.858,0.03
2.858,0.03
2.858,0.037
2.858,0.038
2.859,0.033
2.859,0.033
2.859,0.027
2.86,0.025
2.86,0.018
2.86,0.018
2.86,0.012
2.861,0.013
2.861,0.007
2.861,0.01
2.861,0.007
2.861,0.008
2.862,0.01
2.862,0.008
2.862,0.012
2.862,0.012
2.863,0.013
2.863,0.015
2.863,0.012
2.864,0.012
2.864,0.015
2.864,0.012
2.864,0.007
2.865,0.007
2.865,0
2.865,0
2.865,-0.007
2.865,-0.007
2.866,-0.013
2.866,-0.012
2.866,-0.018
2.866,-0.017
2.867,-0.022
2.867,-0.02
2.867,-0.023
2.868,-0.023
2.868,-0.025
2.868,-0.025
2.868,-0.027
2.869,-0.027
2.869,-0.023
2.869,-0.023
2.869,-0.025
2.869,-0.023
2.87,-0.025
2.87,-0.023
2.87,-0.025
2.87,-0.023
2.871,-0.022
2.871,-0.023
2.871,-0.02
2.872,-0.022
2.872,-0.025
2.872,-0.025
2.872,-0.022
2.873,-0.023
2.873,-0.022
2.873,-0.022
2.873,-0.023
2.873,-0.022
2.874,-0.025
2.874,-0.025
2.874,-0.023
2.874,-0.025
2.875,-0.028
2.875,-0.027
2.875,-0.025
2.876,-0.025
2.876,-0.023
2.876,-0.027
2.876,-0.023
2.877,-0.022
2.877,-0.028
2.877,-0.028
2.877,-0.032
2.877,-0.03
2.878,-0.023
2.878,-0.023
2.878,-0.027
2.878,-0.027
2.879,-0.028
2.879,-0.028
2.879,-0.032
2.88,-0.03
2.88,-0.027
2.88,-0.03
2.88,-0.022
2.881,-0.022
2.881,-0.01
2.881,-0.01
2.881,0.01
2.881,0.012
2.882,0.032
2.882,0.033
2.882,0.052
2.882,0.053
2.883,0.075
2.883,0.075
2.883,0.083
2.884,0.083
2.884,0.092
2.884,0.092
2.884,0.073
2.885,0.073
2.885,-0.073
2.885,-0.1
2.885,0.057
2.885,-0.08
2.886,0.077
2.886,0.213
2.886,-0.067
2.886,-0.025
2.887,-0.088
2.887,-0.088
2.887,-0.043
2.888,-0.043
2.888,-0.023
2.888,-0.023
2.888,-0.027
2.889,-0.028
2.889,-0.037
2.889,-0.037
2.889,-0.042
2.889,-0.04
2.89,-0.037
2.89,-0.037
2.89,-0.025
2.89,-0.025
2.891,-0.017
2.891,-0.017
2.891,-0.013
2.892,-0.015
2.892,-0.007
2.892,-0.007
2.892,-0.005
2.893,-0.005
2.893,-0.01
2.893,-0.01
2.893,-0.02
2.893,-0.022
2.894,-0.023
2.894,-0.023
2.894,-0.022
2.894,-0.023
2.895,-0.025
2.895,-0.025
2.895,-0.02
2.896,-0.02
2.896,-0.013
2.896,-0.013
2.896,-0.008
2.897,-0.008
2.897,-0.007
2.897,-0.003
2.897,-0.008
2.897,-0.008
2.898,-0.012
2.898,-0.013
2.898,-0.017
2.898,-0.017
2.899,-0.02
2.899,-0.018
2.899,-0.013
2.9,-0.015
2.9,-0.013
2.9,-0.012
2.9,-0.015
2.901,-0.013
2.901,-0.008
2.901,-0.008
2.901,-0.005
2.901,-0.005
2.902,-0.007
2.902,-0.005
2.902,0.002
2.902,0.002
2.903,0.008
2.903,0.008
2.903,0.013
2.904,0.013
2.904,0.01
2.904,0.01
2.904,-0.008
2.905,-0.008
2.905,-0.027
2.905,-0.027
2.905,-0.043
2.905,-0.043
2.906,-0.038
2.906,-0.038
2.906,-0.023
2.906,-0.022
2.907,-0.013
2.907,-0.013
2.907,-0.008
2.908,-0.008
2.908,-0.005
2.908,-0.007
2.908,-0.003
2.909,-0.005
2.909,-0.008
2.909,-0.005
2.909,-0.007
2.909,-0.007
2.91,-0.012
2.91,-0.01
2.91,-0.012
2.91,-0.012
2.911,-0.008
2.911,-0.01
2.911,-0.005
2.912,-0.005
2.912,0.002
2.912,0.003
2.912,0.005
2.913,0.002
2.913,0.005
2.913,0.005
2.913,0
2.913,0.002
